Year,Region,Hour,Technology,Fuel,value
2050,DK,76,SolarPV,Power,64.44329784
2020,UK,76,SolarPV,Power,20.545528558
2030,UK,76,SolarPV,Power,28.692893331
2040,UK,76,SolarPV,Power,46.050322630000004
2050,UK,76,SolarPV,Power,141.6933004
2020,DE,77,SolarPV,Power,49.270135236
2030,DE,77,SolarPV,Power,68.374881552
2040,DE,77,SolarPV,Power,99.54578343600001
2050,DE,77,SolarPV,Power,201.1025928
2020,FR,77,SolarPV,Power,76.31163397
2030,FR,77,SolarPV,Power,105.075249851
2040,FR,77,SolarPV,Power,144.405091974
2050,FR,77,SolarPV,Power,352.20754139999997
2020,NO,77,SolarPV,Power,8.650714248
2030,NO,77,SolarPV,Power,11.703907511999999
2040,NO,77,SolarPV,Power,17.301428496
2050,NO,77,SolarPV,Power,34.093991448
2020,DK,77,SolarPV,Power,16.79835315
2030,DK,77,SolarPV,Power,22.957749305000004
2040,DK,77,SolarPV,Power,33.5967063
2050,DK,77,SolarPV,Power,67.1934126
2020,UK,77,SolarPV,Power,22.157784080000003
2030,UK,77,SolarPV,Power,30.944491560000003
2040,UK,77,SolarPV,Power,49.6639988
2050,UK,77,SolarPV,Power,152.812304
2020,DE,78,SolarPV,Power,47.70527006
2030,DE,78,SolarPV,Power,66.20323192
2040,DE,78,SolarPV,Power,96.38411706
2050,DE,78,SolarPV,Power,194.715388
2020,FR,78,SolarPV,Power,77.026235
2030,FR,78,SolarPV,Power,106.0592005
2040,FR,78,SolarPV,Power,145.757337
2050,FR,78,SolarPV,Power,355.5057
2020,NO,78,SolarPV,Power,8.200034762
2030,NO,78,SolarPV,Power,11.094164678
2040,NO,78,SolarPV,Power,16.400069524
2050,NO,78,SolarPV,Power,32.317784062
2020,DK,78,SolarPV,Power,17.23329408
2030,DK,78,SolarPV,Power,23.552168576
2040,DK,78,SolarPV,Power,34.46658816
2050,DK,78,SolarPV,Power,68.93317632
2020,UK,78,SolarPV,Power,29.008125567999997
2030,UK,78,SolarPV,Power,40.511347776
2040,UK,78,SolarPV,Power,65.01821248
2050,UK,78,SolarPV,Power,200.05603839999998
2020,DE,79,SolarPV,Power,42.377695766
2030,DE,79,SolarPV,Power,58.809863512
2040,DE,79,SolarPV,Power,85.62024246600001
2050,DE,79,SolarPV,Power,172.9701868
2020,FR,79,SolarPV,Power,72.74602283
2030,FR,79,SolarPV,Power,100.165677589
2040,FR,79,SolarPV,Power,137.657858586
2050,FR,79,SolarPV,Power,335.75087460000003
2020,NO,79,SolarPV,Power,6.7781860080000005
2030,NO,79,SolarPV,Power,9.170486952000001
2040,NO,79,SolarPV,Power,13.556372016000001
2050,NO,79,SolarPV,Power,26.714027208
2020,DK,79,SolarPV,Power,14.31455652
2030,DK,79,SolarPV,Power,19.563227244
2040,DK,79,SolarPV,Power,28.62911304
2050,DK,79,SolarPV,Power,57.25822608
2020,UK,79,SolarPV,Power,26.962432739999997
2030,UK,79,SolarPV,Power,37.65443193
2040,UK,79,SolarPV,Power,60.4330389
2050,UK,79,SolarPV,Power,185.947812
2020,DE,80,SolarPV,Power,36.727385618
2030,DE,80,SolarPV,Power,50.968616776
2040,DE,80,SolarPV,Power,74.20430971799999
2050,DE,80,SolarPV,Power,149.9076964
2020,FR,80,SolarPV,Power,64.26984317
2030,FR,80,SolarPV,Power,88.494630211
2040,FR,80,SolarPV,Power,121.618318614
2050,FR,80,SolarPV,Power,296.6300454
2020,NO,80,SolarPV,Power,4.131977942
2030,NO,80,SolarPV,Power,5.590323098
2040,NO,80,SolarPV,Power,8.263955884
2050,NO,80,SolarPV,Power,16.284854241999998
2020,DK,80,SolarPV,Power,9.48745197
2030,DK,80,SolarPV,Power,12.966184359
2040,DK,80,SolarPV,Power,18.97490394
2050,DK,80,SolarPV,Power,37.94980788
2020,UK,80,SolarPV,Power,24.822500004000002
2030,UK,80,SolarPV,Power,34.665905178
2040,UK,80,SolarPV,Power,55.63663794
2050,UK,80,SolarPV,Power,171.1896552
2020,DE,81,SolarPV,Power,29.060314948
2030,DE,81,SolarPV,Power,40.328600336
2040,DE,81,SolarPV,Power,58.713697548
2050,DE,81,SolarPV,Power,118.6135304
2020,FR,81,SolarPV,Power,56.98910126
2030,FR,81,SolarPV,Power,78.469608658
2040,FR,81,SolarPV,Power,107.840914692
2050,FR,81,SolarPV,Power,263.02662119999997
2020,NO,81,SolarPV,Power,2.660297394
2030,NO,81,SolarPV,Power,3.599225886
2040,NO,81,SolarPV,Power,5.320594788
2050,NO,81,SolarPV,Power,10.484701494
2020,DK,81,SolarPV,Power,4.0711419
2030,DK,81,SolarPV,Power,5.56389393
2040,DK,81,SolarPV,Power,8.1422838
2050,DK,81,SolarPV,Power,16.2845676
2020,UK,81,SolarPV,Power,19.12151917
2030,UK,81,SolarPV,Power,26.704190565
2040,UK,81,SolarPV,Power,42.85857745
2050,UK,81,SolarPV,Power,131.872546
2020,DE,82,SolarPV,Power,16.191478954
2030,DE,82,SolarPV,Power,22.469807528
2040,DE,82,SolarPV,Power,32.713396254
2050,DE,82,SolarPV,Power,66.0876692
2020,FR,82,SolarPV,Power,36.278413990000004
2030,FR,82,SolarPV,Power,49.952585417
2040,FR,82,SolarPV,Power,68.649921858
2050,FR,82,SolarPV,Power,167.4388338
2020,NO,82,SolarPV,Power,1.07189233
2030,NO,82,SolarPV,Power,1.4502072700000002
2040,NO,82,SolarPV,Power,2.14378466
2050,NO,82,SolarPV,Power,4.22451683
2020,DK,82,SolarPV,Power,0.0349812
2030,DK,82,SolarPV,Power,0.04780764
2040,DK,82,SolarPV,Power,0.0699624
2050,DK,82,SolarPV,Power,0.1399248
2020,UK,82,SolarPV,Power,14.110497577999999
2030,UK,82,SolarPV,Power,19.706039721
2040,UK,82,SolarPV,Power,31.62697733
2050,UK,82,SolarPV,Power,97.3137764
2020,DE,83,SolarPV,Power,3.247167476
2030,DE,83,SolarPV,Power,4.506273232
2040,DE,83,SolarPV,Power,6.560603676
2050,DE,83,SolarPV,Power,13.2537448
2020,FR,83,SolarPV,Power,14.75547034
2030,FR,83,SolarPV,Power,20.317147622
2040,FR,83,SolarPV,Power,27.921890028
2050,FR,83,SolarPV,Power,68.1021708
2020,UK,83,SolarPV,Power,7.227596688
2030,UK,83,SolarPV,Power,10.093712616
2040,UK,83,SolarPV,Power,16.19978568
2050,UK,83,SolarPV,Power,49.8454944
2020,DE,99,SolarPV,Power,15.161894285999999
2030,DE,99,SolarPV,Power,21.040996151999998
2040,DE,99,SolarPV,Power,30.633214986
2050,DE,99,SolarPV,Power,61.8852828
2020,FR,99,SolarPV,Power,16.594488690000002
2030,FR,99,SolarPV,Power,22.849334427000002
2040,FR,99,SolarPV,Power,31.401878598
2050,FR,99,SolarPV,Power,76.5899478
2020,DE,100,SolarPV,Power,18.531386341999998
2030,DE,100,SolarPV,Power,25.717025944
2040,DE,100,SolarPV,Power,37.440964242
2050,DE,100,SolarPV,Power,75.6383116
2020,FR,100,SolarPV,Power,21.48378908
2030,FR,100,SolarPV,Power,29.581524964
2040,FR,100,SolarPV,Power,40.653939336
2050,FR,100,SolarPV,Power,99.1559496
2020,DK,100,SolarPV,Power,1.6189734900000001
2030,DK,100,SolarPV,Power,2.2125971030000002
2040,DK,100,SolarPV,Power,3.2379469800000003
2050,DK,100,SolarPV,Power,6.4758939600000005
2020,UK,100,SolarPV,Power,2.8834356640000003
2030,UK,100,SolarPV,Power,4.026867048
2040,UK,100,SolarPV,Power,6.46287304
2050,UK,100,SolarPV,Power,19.8857632
2020,DE,101,SolarPV,Power,15.904204694
2030,DE,101,SolarPV,Power,22.071141208
2040,DE,101,SolarPV,Power,32.132984994000005
2050,DE,101,SolarPV,Power,64.9151212
2020,FR,101,SolarPV,Power,20.58839107
2030,FR,101,SolarPV,Power,28.348630781
2040,FR,101,SolarPV,Power,38.959570794
2050,FR,101,SolarPV,Power,95.0233434
2020,DK,101,SolarPV,Power,0.80356494
2030,DK,101,SolarPV,Power,1.098205418
2040,DK,101,SolarPV,Power,1.60712988
2050,DK,101,SolarPV,Power,3.21425976
2020,UK,101,SolarPV,Power,12.14506718
2030,UK,101,SolarPV,Power,16.961214509999998
2040,UK,101,SolarPV,Power,27.221702299999997
2050,UK,101,SolarPV,Power,83.759084
2020,DE,102,SolarPV,Power,9.900042614
2030,DE,102,SolarPV,Power,13.738834648
2040,DE,102,SolarPV,Power,20.002126914
2050,DE,102,SolarPV,Power,40.4083372
2020,FR,102,SolarPV,Power,21.88552704
2030,FR,102,SolarPV,Power,30.134687232
2040,FR,102,SolarPV,Power,41.414151168000004
2050,FR,102,SolarPV,Power,101.0101248
2020,DK,102,SolarPV,Power,2.37185376
2030,DK,102,SolarPV,Power,3.2415334720000004
2040,DK,102,SolarPV,Power,4.74370752
2050,DK,102,SolarPV,Power,9.48741504
2020,UK,102,SolarPV,Power,13.375618264
2030,UK,102,SolarPV,Power,18.679742748000002
2040,UK,102,SolarPV,Power,29.97983404
2050,UK,102,SolarPV,Power,92.2456432
2020,DE,103,SolarPV,Power,8.307601414
2030,DE,103,SolarPV,Power,11.528916248
2040,DE,103,SolarPV,Power,16.784745714
2050,DE,103,SolarPV,Power,33.9085772
2020,FR,103,SolarPV,Power,30.67144184
2030,FR,103,SolarPV,Power,42.232216072
2040,FR,103,SolarPV,Power,58.039805328
2050,FR,103,SolarPV,Power,141.5605008
2020,DK,103,SolarPV,Power,0.99856155
2030,DK,103,SolarPV,Power,1.3647007850000001
2040,DK,103,SolarPV,Power,1.9971231
2050,DK,103,SolarPV,Power,3.9942462
2020,UK,103,SolarPV,Power,18.035530127999998
2030,UK,103,SolarPV,Power,25.187550696
2040,UK,103,SolarPV,Power,40.42446408
2050,UK,103,SolarPV,Power,124.3829664
2020,DE,104,SolarPV,Power,8.889911631999999
2030,DE,104,SolarPV,Power,12.337020224
2040,DE,104,SolarPV,Power,17.961250032
2050,DE,104,SolarPV,Power,36.2853536
2020,FR,104,SolarPV,Power,34.45250978
2030,FR,104,SolarPV,Power,47.438455774000005
2040,FR,104,SolarPV,Power,65.194749276
2050,FR,104,SolarPV,Power,159.0115836
2020,DK,104,SolarPV,Power,0.87298131
2030,DK,104,SolarPV,Power,1.193074457
2040,DK,104,SolarPV,Power,1.74596262
2050,DK,104,SolarPV,Power,3.49192524
2020,UK,104,SolarPV,Power,10.002665674
2030,UK,104,SolarPV,Power,13.969239992999999
2040,UK,104,SolarPV,Power,22.41976789
2050,UK,104,SolarPV,Power,68.98390119999999
2020,FR,105,SolarPV,Power,22.69575412
2030,FR,105,SolarPV,Power,31.250307596
2040,FR,105,SolarPV,Power,42.947350104
2050,FR,105,SolarPV,Power,104.74963439999999
2020,UK,105,SolarPV,Power,4.4490495
2030,UK,105,SolarPV,Power,6.21332775
2040,UK,105,SolarPV,Power,9.9720075
2050,UK,105,SolarPV,Power,30.683100000000003
2020,FR,106,SolarPV,Power,2.29895939
2030,FR,106,SolarPV,Power,3.1654902369999998
2040,FR,106,SolarPV,Power,4.350338538
2050,FR,106,SolarPV,Power,10.610581799999999
2020,FR,1,GasPowerPlant,Power,9.442694146468462
2020,NO,1,GasPowerPlant,Power,6.660617547933336
2020,FR,2,GasPowerPlant,Power,24.320202100666673
2030,FR,2,GasPowerPlant,Power,5.836567256257872
2020,NO,2,GasPowerPlant,Power,7.0157432900000005
2020,FR,3,GasPowerPlant,Power,31.703065171000013
2030,FR,3,GasPowerPlant,Power,29.646465171000003
2020,NO,3,GasPowerPlant,Power,11.869874743999999
2030,NO,3,GasPowerPlant,Power,4.651502947
2020,FR,4,GasPowerPlant,Power,31.703065171000013
2030,FR,4,GasPowerPlant,Power,29.703065171000013
2020,NO,4,GasPowerPlant,Power,14.083245153999998
2030,NO,4,GasPowerPlant,Power,11.758673524999999
2020,UK,4,GasPowerPlant,Power,6.0
2020,FR,5,GasPowerPlant,Power,31.703065171000013
2030,FR,5,GasPowerPlant,Power,21.73205128880587
2020,NO,5,GasPowerPlant,Power,15.578348853999998
2030,NO,5,GasPowerPlant,Power,8.215632349
2020,UK,5,GasPowerPlant,Power,6.0
2030,UK,5,GasPowerPlant,Power,1.655678355666673
2020,FR,6,GasPowerPlant,Power,31.703065171000013
2030,FR,6,GasPowerPlant,Power,24.759102192
2020,NO,6,GasPowerPlant,Power,14.523401480999999
2030,NO,6,GasPowerPlant,Power,6.711530600999999
2020,FR,7,GasPowerPlant,Power,31.703065171000013
2020,NO,7,GasPowerPlant,Power,16.261280843
2030,NO,7,GasPowerPlant,Power,15.181013537000002
2020,FR,8,GasPowerPlant,Power,31.703065171000013
2020,NO,8,GasPowerPlant,Power,19.508379608
2030,NO,8,GasPowerPlant,Power,14.336002999000002
2020,FR,9,GasPowerPlant,Power,11.187820946666669
2020,NO,9,GasPowerPlant,Power,9.134027168
2030,NO,9,GasPowerPlant,Power,3.063944450666675
2020,FR,10,GasPowerPlant,Power,7.043542508666665
2020,NO,10,GasPowerPlant,Power,8.437643981999997
2030,NO,10,GasPowerPlant,Power,7.459393328611134
2020,NO,11,GasPowerPlant,Power,8.511180240000002
2030,NO,11,GasPowerPlant,Power,2.974915663026361
2020,FR,12,GasPowerPlant,Power,0.3819075720128322
2020,NO,12,GasPowerPlant,Power,13.862413948
2030,NO,12,GasPowerPlant,Power,14.430228904
2020,FR,13,GasPowerPlant,Power,31.703065171000013
2030,FR,13,GasPowerPlant,Power,13.223681435000003
2020,NO,13,GasPowerPlant,Power,13.420944669999997
2030,NO,13,GasPowerPlant,Power,13.445031834999998
2020,UK,13,GasPowerPlant,Power,6.0
2020,FR,14,GasPowerPlant,Power,31.099732248666665
2030,FR,14,GasPowerPlant,Power,29.703065171000013
2020,NO,14,GasPowerPlant,Power,15.71270259
2030,NO,14,GasPowerPlant,Power,16.75718608
2020,FR,15,GasPowerPlant,Power,31.703065171000013
2030,FR,15,GasPowerPlant,Power,29.703065171000013
2020,NO,15,GasPowerPlant,Power,13.757463058
2030,NO,15,GasPowerPlant,Power,13.568682118999998
2020,UK,15,GasPowerPlant,Power,6.0
2020,FR,16,GasPowerPlant,Power,31.703065171000013
2030,FR,16,GasPowerPlant,Power,29.703065171000013
2020,NO,16,GasPowerPlant,Power,12.583566595999999
2030,NO,16,GasPowerPlant,Power,12.762690188000004
2020,UK,16,GasPowerPlant,Power,6.0
2020,FR,17,GasPowerPlant,Power,31.703065171000013
2030,FR,17,GasPowerPlant,Power,29.703065171000013
2020,NO,17,GasPowerPlant,Power,11.190129257999999
2030,NO,17,GasPowerPlant,Power,11.626175493999998
2020,UK,17,GasPowerPlant,Power,4.285132129333334
2020,FR,18,GasPowerPlant,Power,31.703065171000013
2030,FR,18,GasPowerPlant,Power,16.690576214
2020,NO,18,GasPowerPlant,Power,10.711287073999998
2030,NO,18,GasPowerPlant,Power,12.436767737
2020,FR,19,GasPowerPlant,Power,31.703065171000013
2030,FR,19,GasPowerPlant,Power,14.380605811999995
2020,NO,19,GasPowerPlant,Power,11.59902727
2030,NO,19,GasPowerPlant,Power,11.672744824999999
2020,FR,20,GasPowerPlant,Power,31.703065171000013
2030,FR,20,GasPowerPlant,Power,27.798068358
2020,NO,20,GasPowerPlant,Power,1.6982462139999992
2030,NO,20,GasPowerPlant,Power,0.9122735620000002
2020,UK,20,GasPowerPlant,Power,0.14926178533333
2020,FR,21,GasPowerPlant,Power,31.703065171000013
2030,FR,21,GasPowerPlant,Power,20.637746528999994
2020,UK,21,GasPowerPlant,Power,3.803864215333334
2020,FR,22,GasPowerPlant,Power,30.691278320666665
2030,FR,22,GasPowerPlant,Power,13.287786667000002
2020,NO,22,GasPowerPlant,Power,3.4327905759999986
2030,NO,22,GasPowerPlant,Power,3.441143458
2020,UK,22,GasPowerPlant,Power,6.0
2020,FR,23,GasPowerPlant,Power,16.450879010666664
2020,NO,23,GasPowerPlant,Power,7.772565445999999
2030,NO,23,GasPowerPlant,Power,7.120097938000002
2020,UK,23,GasPowerPlant,Power,6.0
2020,FR,24,GasPowerPlant,Power,21.17465343666667
2030,FR,24,GasPowerPlant,Power,10.542467025000004
2020,NO,24,GasPowerPlant,Power,11.801518728
2030,NO,24,GasPowerPlant,Power,11.648274214
2020,FR,25,GasPowerPlant,Power,31.703065171000013
2030,FR,25,GasPowerPlant,Power,17.071068514
2020,NO,25,GasPowerPlant,Power,10.290415134
2030,NO,25,GasPowerPlant,Power,8.643242742000002
2020,FR,26,GasPowerPlant,Power,31.703065171000013
2030,FR,26,GasPowerPlant,Power,29.703065171000013
2020,NO,26,GasPowerPlant,Power,7.791100623
2030,NO,26,GasPowerPlant,Power,9.587304095
2020,FR,27,GasPowerPlant,Power,31.703065171000013
2020,NO,33,GasPowerPlant,Power,7.570758572999998
2020,NO,34,GasPowerPlant,Power,5.100611170999999
2020,NO,35,GasPowerPlant,Power,1.4815080919999986
2020,FR,37,GasPowerPlant,Power,3.906774465999998
2020,FR,38,GasPowerPlant,Power,15.93515270666667
2030,FR,38,GasPowerPlant,Power,4.59111731616342
2020,NO,38,GasPowerPlant,Power,1.020839819999999
2020,FR,39,GasPowerPlant,Power,15.189169605999997
2030,FR,39,GasPowerPlant,Power,15.169408026999996
2020,NO,39,GasPowerPlant,Power,3.9660672860000004
2020,FR,40,GasPowerPlant,Power,11.315365629999999
2030,FR,40,GasPowerPlant,Power,10.462122278999999
2020,NO,40,GasPowerPlant,Power,6.814507368
2020,FR,41,GasPowerPlant,Power,31.703065171000013
2030,FR,41,GasPowerPlant,Power,28.458867305
2020,NO,41,GasPowerPlant,Power,3.1567379279999983
2020,FR,42,GasPowerPlant,Power,7.520664848909881
2030,FR,42,GasPowerPlant,Power,3.881986309000002
2020,NO,42,GasPowerPlant,Power,1.249097169999997
2020,FR,43,GasPowerPlant,Power,0.05488748999999693
2020,NO,43,GasPowerPlant,Power,3.766272086
2030,NO,43,GasPowerPlant,Power,5.537572712999999
2020,NO,44,GasPowerPlant,Power,4.626205123999999
2030,NO,44,GasPowerPlant,Power,3.6821522470000003
2020,NO,45,GasPowerPlant,Power,4.892408849999998
2020,NO,46,GasPowerPlant,Power,4.703228819999998
2030,NO,46,GasPowerPlant,Power,4.145064134999999
2020,FR,47,GasPowerPlant,Power,20.593569530000007
2030,FR,47,GasPowerPlant,Power,24.876716199
2020,NO,47,GasPowerPlant,Power,6.62422482
2020,FR,48,GasPowerPlant,Power,27.516056478
2030,FR,48,GasPowerPlant,Power,20.1537378434023
2020,NO,48,GasPowerPlant,Power,8.141754040999999
2030,NO,48,GasPowerPlant,Power,3.9117171551094776
2020,FR,49,GasPowerPlant,Power,31.703065171000013
2030,FR,49,GasPowerPlant,Power,11.054541065999995
2020,NO,49,GasPowerPlant,Power,6.241269407
2030,NO,49,GasPowerPlant,Power,5.374272971000001
2020,NO,60,GasPowerPlant,Power,4.423625725999999
2020,FR,61,GasPowerPlant,Power,17.571399984000003
2020,NO,61,GasPowerPlant,Power,9.562034098000002
2020,FR,62,GasPowerPlant,Power,7.484157274711663
2020,NO,62,GasPowerPlant,Power,3.8954275239999996
2020,FR,63,GasPowerPlant,Power,15.821074226
2020,NO,63,GasPowerPlant,Power,3.2796576699999997
2020,FR,64,GasPowerPlant,Power,30.829960690666667
2020,NO,64,GasPowerPlant,Power,0.5493011428600019
2020,UK,64,GasPowerPlant,Power,6.0
2020,FR,65,GasPowerPlant,Power,17.603417308000004
2030,FR,65,GasPowerPlant,Power,17.02813323
2020,NO,65,GasPowerPlant,Power,2.333366559999999
2020,FR,66,GasPowerPlant,Power,19.679576962666683
2030,FR,66,GasPowerPlant,Power,2.3403214749999997
2020,NO,66,GasPowerPlant,Power,1.022740087999999
2020,FR,67,GasPowerPlant,Power,4.298733260000002
2030,FR,67,GasPowerPlant,Power,18.958465445999998
2020,NO,67,GasPowerPlant,Power,4.351916851999999
2020,UK,67,GasPowerPlant,Power,6.0
2020,FR,68,GasPowerPlant,Power,31.703065171000013
2030,FR,68,GasPowerPlant,Power,3.1225829740000037
2020,NO,68,GasPowerPlant,Power,6.0062447259999985
2030,NO,68,GasPowerPlant,Power,0.11568754799999947
2020,FR,69,GasPowerPlant,Power,17.265435514666667
2030,FR,69,GasPowerPlant,Power,14.307863895999997
2020,NO,69,GasPowerPlant,Power,6.610175999999999
2020,UK,69,GasPowerPlant,Power,6.0
2020,NO,70,GasPowerPlant,Power,6.02713615
2020,FR,71,GasPowerPlant,Power,28.24217750066667
2020,NO,71,GasPowerPlant,Power,4.9929533579999985
2030,NO,71,GasPowerPlant,Power,3.260373333999998
2020,FR,72,GasPowerPlant,Power,19.970530630000003
2030,FR,72,GasPowerPlant,Power,20.432408555000002
2020,NO,72,GasPowerPlant,Power,6.222476358
2030,NO,72,GasPowerPlant,Power,0.13938595700000356
2020,FR,73,GasPowerPlant,Power,8.680518910000004
2020,NO,73,GasPowerPlant,Power,6.757340847
2020,NO,74,GasPowerPlant,Power,4.969049582333334
2020,NO,82,GasPowerPlant,Power,0.05602345999999869
2020,NO,83,GasPowerPlant,Power,8.364340282
2030,NO,83,GasPowerPlant,Power,1.6235147210000003
2020,FR,84,GasPowerPlant,Power,5.863293000114975
2020,NO,84,GasPowerPlant,Power,8.398418187490002
2030,NO,84,GasPowerPlant,Power,1.3741857689999986
2020,NO,85,GasPowerPlant,Power,12.682242162
2020,UK,85,GasPowerPlant,Power,1.0670526713333341
2020,FR,86,GasPowerPlant,Power,15.171504932666668
2020,NO,86,GasPowerPlant,Power,7.49190961
2020,NO,87,GasPowerPlant,Power,4.968267075999999
2020,FR,88,GasPowerPlant,Power,5.812694432000004
2020,NO,88,GasPowerPlant,Power,7.475064091999999
2020,FR,89,GasPowerPlant,Power,31.703065171000013
2020,NO,89,GasPowerPlant,Power,11.011915380000001
2020,FR,90,GasPowerPlant,Power,20.098128179872617
2020,NO,90,GasPowerPlant,Power,6.3486557480000005
2020,FR,91,GasPowerPlant,Power,26.924439160000002
2020,NO,91,GasPowerPlant,Power,4.071196218
2020,FR,92,GasPowerPlant,Power,10.211452510666668
2020,NO,92,GasPowerPlant,Power,9.0078996
2020,FR,93,GasPowerPlant,Power,23.06743653266667
2020,NO,93,GasPowerPlant,Power,3.845016875999999
2020,FR,94,GasPowerPlant,Power,10.718042394868995
2020,NO,94,GasPowerPlant,Power,6.138413571999999
2020,FR,95,GasPowerPlant,Power,7.028500956666662
2020,NO,95,GasPowerPlant,Power,8.466150127999999
2020,FR,96,GasPowerPlant,Power,9.151510431999995
2020,NO,96,GasPowerPlant,Power,8.492996317999998
2020,UK,96,GasPowerPlant,Power,6.0
2020,NO,97,GasPowerPlant,Power,5.7011194839999995
2020,NO,98,GasPowerPlant,Power,2.4702580439999995
2020,NO,99,GasPowerPlant,Power,5.342216067999999
2020,NO,100,GasPowerPlant,Power,6.728695339999999
2020,NO,101,GasPowerPlant,Power,9.288335669999999
2030,NO,101,GasPowerPlant,Power,0.7695696499999984
2020,NO,102,GasPowerPlant,Power,8.703526529999998
2020,NO,103,GasPowerPlant,Power,8.109606728
2020,NO,104,GasPowerPlant,Power,6.0583084760000006
2020,FR,106,GasPowerPlant,Power,17.240865347999996
2020,NO,106,GasPowerPlant,Power,6.794251815999999
2020,FR,107,GasPowerPlant,Power,31.703065171000013
2020,NO,107,GasPowerPlant,Power,2.651319125999999
2030,NO,107,GasPowerPlant,Power,0.1369769496399993
2020,FR,108,GasPowerPlant,Power,19.339215617999997
2020,NO,108,GasPowerPlant,Power,8.137079958
2030,NO,108,GasPowerPlant,Power,8.835365923999998
2020,FR,109,GasPowerPlant,Power,31.703065171000013
2020,NO,109,GasPowerPlant,Power,7.928309647999999
2030,NO,109,GasPowerPlant,Power,11.217807864
2020,UK,109,GasPowerPlant,Power,5.726188726999986
2020,FR,110,GasPowerPlant,Power,31.703065171000013
2020,NO,110,GasPowerPlant,Power,6.880208295999999
2030,NO,110,GasPowerPlant,Power,4.367474222999998
2020,UK,110,GasPowerPlant,Power,6.0
2020,FR,111,GasPowerPlant,Power,31.703065171000013
2020,NO,111,GasPowerPlant,Power,3.491762903999998
2020,FR,112,GasPowerPlant,Power,31.703065171000013
2020,NO,112,GasPowerPlant,Power,1.3335895279999992
2020,FR,113,GasPowerPlant,Power,31.703065171000013
2020,FR,114,GasPowerPlant,Power,28.87665219354275
2020,FR,115,GasPowerPlant,Power,22.226267875999998
2020,FR,116,GasPowerPlant,Power,7.150988362975774
2020,FR,120,GasPowerPlant,Power,1.6861559990439279
2020,FR,1,GasCHPPlant,Power,14.264
2030,NO,1,GasCHPPlant,Power,4.4408
2020,DE,2,GasCHPPlant,Power,17.884606348
2020,FR,2,GasCHPPlant,Power,14.264
2030,FR,2,GasCHPPlant,Power,14.9772
2020,NO,2,GasCHPPlant,Power,4.800000000000001
2030,NO,2,GasCHPPlant,Power,4.024733005000002
2020,UK,2,GasCHPPlant,Power,10.403740077333342
2020,DE,3,GasCHPPlant,Power,8.268149035999997
2020,FR,3,GasCHPPlant,Power,14.264
2030,FR,3,GasCHPPlant,Power,14.9772
2020,NO,3,GasCHPPlant,Power,4.800000000000001
2030,NO,3,GasCHPPlant,Power,4.4408
2020,UK,3,GasCHPPlant,Power,36.420980215150976
2020,DE,4,GasCHPPlant,Power,1.6910842899999992
2020,FR,4,GasCHPPlant,Power,14.264
2030,FR,4,GasCHPPlant,Power,14.9772
2020,NO,4,GasCHPPlant,Power,4.800000000000001
2020,DK,4,GasCHPPlant,Power,1.4645576926601729
2020,UK,4,GasCHPPlant,Power,34.70898021515097
2030,UK,4,GasCHPPlant,Power,18.28202026322886
2020,FR,5,GasCHPPlant,Power,14.264
2030,FR,5,GasCHPPlant,Power,14.9772
2020,NO,5,GasCHPPlant,Power,4.800000000000001
2030,NO,5,GasCHPPlant,Power,4.4408
2020,UK,5,GasCHPPlant,Power,36.642
2030,UK,5,GasCHPPlant,Power,38.4741
2020,DE,6,GasCHPPlant,Power,6.128226748000003
2030,DE,6,GasCHPPlant,Power,5.942362752999998
2020,FR,6,GasCHPPlant,Power,6.197394987666648
